pipeline,scaling,scene,goal_type,goal_id,trial,success,planning_time_s,wall_time_s,traj_duration_s,error_code
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,2,False,0.0,0.12889828102197498,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,2,False,0.0,0.10702350793872029,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,2,False,0.0,0.10735517705325037,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,2,False,0.0,0.11079076502937824,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand08,2,False,0.0,0.08564219600521028,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand09,2,False,0.0,0.1027686360757798,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand10,2,False,0.0,0.12519608903676271,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand11,2,False,0.0,0.1297311739763245,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,3,False,0.0,0.11736454803030938,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,3,False,0.0,0.1107533450704068,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,3,False,0.0,0.12451655697077513,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach0,3,False,0.0,0.09427448594942689,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach1,3,False,0.0,0.11521973798517138,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach2,3,False,0.0,0.10703790409024805,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach3,3,False,0.0,0.09817737294360995,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,3,False,0.0,0.10440575599204749,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,3,False,0.0,0.11716413998510689,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,3,False,0.0,0.10154505702666938,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,3,False,0.0,0.1128325000172481,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,3,False,0.0,0.09614122100174427,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,3,False,0.0,0.10931004700250924,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,3,False,0.0,0.10064589593093842,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,3,False,0.0,0.1312926789978519,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand08,3,False,0.0,0.11915040796156973,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand09,3,False,0.0,0.1147867749677971,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand10,3,False,0.0,0.12189236597623676,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand11,3,False,0.0,0.1073434230638668,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home1,4,False,0.0,0.110751569038257,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home2,4,False,0.0,0.10450879600830376,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,joint,home3,4,False,0.0,0.12187389098107815,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach0,4,False,0.0,0.11701602395623922,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach1,4,False,0.0,0.09806757897604257,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach2,4,False,0.0,0.09897342696785927,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,reach3,4,False,0.0,0.12491852603852749,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand00,4,False,0.0,0.11572706291917711,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand01,4,False,0.0,0.10984951502177864,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand02,4,False,0.0,0.10374000295996666,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand03,4,False,0.0,0.1259883529273793,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand04,4,False,0.0,0.10328764305450022,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand05,4,False,0.0,0.1127417889656499,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand06,4,False,0.0,0.09953166998457164,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand07,4,False,0.0,0.08255840803030878,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand08,4,False,0.0,0.10394896194338799,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand09,4,False,0.0,0.11555627500638366,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand10,4,False,0.0,0.1266246170271188,nan,-1
isaac_ros_cumotion,0.25,floor_obstacle,pose,rand11,4,False,0.0,0.08256185101345181,nan,-1
